District_Name,Crop_Year,Season,Crop,Area,Production,Actual_Rainfall,pH_min,pH_max,pH_min_Range,pH_max_Range
AKOLA,2008,Rabi,Jowar,200.0,200.0,19.4,7.0,7.5,6.0,7.5
AKOLA,2008,Rabi,Maize,3.0,5.0,19.4,7.0,7.5,5.8,6.8
AKOLA,2008,Rabi,Rapeseed &Mustard,100.0,100.0,19.4,7.0,7.5,,
AKOLA,2008,Rabi,Safflower,2500.0,900.0,19.4,7.0,7.5,,
AKOLA,2008,Rabi,Sunflower,2300.0,1500.0,19.4,7.0,7.5,6.0,7.5
AKOLA,2008,Rabi,Wheat,34400.0,51900.0,19.4,7.0,7.5,5.5,6.5
AKOLA,2008,Whole Year,Sugarcane,200.0,9000.0,593.4,7.0,7.5,5.0,8.5
AKOLA,2009,Kharif,Arhar/Tur,50900.0,61100.0,631.9,7.0,7.5,,
AKOLA,2009,Kharif,Bajra,600.0,400.0,631.9,7.0,7.5,6.0,7.0
AKOLA,2009,Kharif,Castor seed,200.0,100.0,631.9,7.0,7.5,,
AKOLA,2009,Kharif,Cotton,163300.0,277100.0,631.9,7.0,7.5,5.8,8.0
AKOLA,2009,Kharif,Jowar,52400.0,85200.0,631.9,7.0,7.5,6.0,7.5
AKOLA,2009,Kharif,Maize,1400.0,3100.0,631.9,7.0,7.5,5.8,6.8
AKOLA,2009,Kharif,Moong(Green Gram),36300.0,9500.0,631.9,7.0,7.5,,
AKOLA,2009,Kharif,Sesamum,1500.0,700.0,631.9,7.0,7.5,,
AKOLA,2009,Kharif,Soyabean,151500.0,147000.0,631.9,7.0,7.5,,
AKOLA,2009,Kharif,Sugarcane,200.0,15700.0,631.9,7.0,7.5,5.0,8.5
AKOLA,2009,Kharif,Sunflower,5200.0,2200.0,631.9,7.0,7.5,6.0,7.5
AKOLA,2009,Kharif,Urad,10800.0,3700.0,631.9,7.0,7.5,,
AKOLA,2009,Rabi,Gram,63500.0,79400.0,207.6,7.0,7.5,,
AKOLA,2009,Rabi,Jowar,100.0,100.0,207.6,7.0,7.5,6.0,7.5
AKOLA,2009,Rabi,Maize,400.0,200.0,207.6,7.0,7.5,5.8,6.8
AKOLA,2009,Rabi,Rapeseed &Mustard,100.0,20.0,207.6,7.0,7.5,,
AKOLA,2009,Rabi,Safflower,1900.0,1500.0,207.6,7.0,7.5,,
AKOLA,2009,Rabi,Sunflower,2600.0,1600.0,207.6,7.0,7.5,6.0,7.5
AKOLA,2009,Rabi,Wheat,35400.0,88500.0,207.6,7.0,7.5,5.5,6.5
AKOLA,2010,Kharif,Arhar/Tur,61500.0,52100.0,852.0,7.0,7.5,,
AKOLA,2010,Kharif,Bajra,600.0,300.0,852.0,7.0,7.5,6.0,7.0
AKOLA,2010,Kharif,Castor seed,100.0,100.0,852.0,7.0,7.5,,
AKOLA,2010,Kharif,Cotton,167800.0,268900.0,852.0,7.0,7.5,5.8,8.0
AKOLA,2010,Kharif,Jowar,51200.0,39400.0,852.0,7.0,7.5,6.0,7.5
AKOLA,2010,Kharif,Maize,1100.0,2700.0,852.0,7.0,7.5,5.8,6.8
AKOLA,2010,Kharif,Moong(Green Gram),55800.0,41200.0,852.0,7.0,7.5,,
AKOLA,2010,Kharif,Sesamum,1600.0,700.0,852.0,7.0,7.5,,
AKOLA,2010,Kharif,Soyabean,126600.0,238400.0,852.0,7.0,7.5,,
AKOLA,2010,Kharif,Sugarcane,300.0,20000.0,852.0,7.0,7.5,5.0,8.5
AKOLA,2010,Kharif,Sunflower,3700.0,2000.0,852.0,7.0,7.5,6.0,7.5
AKOLA,2010,Kharif,Urad,13700.0,9300.0,852.0,7.0,7.5,,
AKOLA,2010,Rabi,Gram,66700.0,95500.0,98.1,7.0,7.5,,
AKOLA,2010,Rabi,Jowar,100.0,100.0,98.1,7.0,7.5,6.0,7.5
AKOLA,2010,Rabi,Maize,400.0,800.0,98.1,7.0,7.5,5.8,6.8
AKOLA,2010,Rabi,Safflower,2000.0,500.0,98.1,7.0,7.5,,
AKOLA,2010,Rabi,Sunflower,3000.0,2100.0,98.1,7.0,7.5,6.0,7.5
AKOLA,2010,Rabi,Wheat,37800.0,89900.0,98.1,7.0,7.5,5.5,6.5
AMRAVATI,2004,Kharif,Arhar/Tur,90900.0,70000.0,596.4,7.0,7.5,,
AMRAVATI,2004,Kharif,Bajra,700.0,400.0,596.4,7.0,7.5,6.0,7.0
AMRAVATI,2004,Kharif,Groundnut,1400.0,1100.0,596.4,7.0,7.5,5.5,7.0
AMRAVATI,2004,Kharif,Jowar,92800.0,88700.0,596.4,7.0,7.5,6.0,7.5
AMRAVATI,2004,Kharif,Maize,1400.0,1700.0,596.4,7.0,7.5,5.8,6.8
AMRAVATI,2004,Kharif,Moong(Green Gram),57200.0,11800.0,596.4,7.0,7.5,,
AMRAVATI,2004,Kharif,Other Cereals & Millets,1000.0,300.0,596.4,7.0,7.5,,
AMRAVATI,2004,Kharif,Other Kharif pulses,4200.0,2100.0,596.4,7.0,7.5,,
AMRAVATI,2004,Kharif,other oilseeds,1200.0,500.0,596.4,7.0,7.5,,
AMRAVATI,2004,Kharif,Rice,9600.0,4200.0,596.4,7.0,7.5,5.5,7.0
AMRAVATI,2004,Kharif,Sesamum,1000.0,200.0,596.4,7.0,7.5,,
AMRAVATI,2004,Kharif,Sunflower,300.0,100.0,596.4,7.0,7.5,6.0,7.5
AMRAVATI,2004,Kharif,Urad,7800.0,2500.0,596.4,7.0,7.5,,
AMRAVATI,2004,Rabi,Gram,37200.0,20900.0,113.3,7.0,7.5,,
AMRAVATI,2004,Rabi,Other Cereals & Millets,800.0,400.0,113.3,7.0,7.5,,
AMRAVATI,2004,Rabi,Rapeseed &Mustard,100.0,100.0,113.3,7.0,7.5,,
AMRAVATI,2004,Rabi,Safflower,3400.0,1200.0,113.3,7.0,7.5,,
AMRAVATI,2004,Rabi,Soyabean,167100.0,80000.0,113.3,7.0,7.5,,
AMRAVATI,2004,Rabi,Sunflower,1700.0,1000.0,113.3,7.0,7.5,6.0,7.5
AMRAVATI,2004,Rabi,Wheat,10300.0,12000.0,113.3,7.0,7.5,5.5,6.5
AMRAVATI,2004,Summer,Groundnut,600.0,1000.0,9.3,7.0,7.5,5.5,7.0
AMRAVATI,2004,Summer,Maize,200.0,300.0,9.3,7.0,7.5,5.8,6.8
AMRAVATI,2004,Summer,Sunflower,100.0,100.0,9.3,7.0,7.5,6.0,7.5
AMRAVATI,2004,Whole Year,Cotton,268200.0,214300.0,653.4,7.0,7.5,5.8,8.0
AMRAVATI,2004,Whole Year,Sugarcane,1400.0,58700.0,653.4,7.0,7.5,5.0,8.5
AMRAVATI,2005,Kharif,Arhar/Tur,92800.0,79000.0,823.6,7.0,7.5,,
AMRAVATI,2005,Kharif,Bajra,300.0,100.0,823.6,7.0,7.5,6.0,7.0
AMRAVATI,2005,Kharif,Castor seed,2400.0,1100.0,823.6,7.0,7.5,,
AMRAVATI,2005,Kharif,Cotton,256400.0,222900.0,823.6,7.0,7.5,5.8,8.0
AMRAVATI,2005,Kharif,Groundnut,1300.0,1000.0,823.6,7.0,7.5,5.5,7.0
AMRAVATI,2005,Kharif,Moong(Green Gram),58600.0,12000.0,823.6,7.0,7.5,,
AMRAVATI,2005,Kharif,Rice,10200.0,5000.0,823.6,7.0,7.5,5.5,7.0
AMRAVATI,2005,Kharif,Sesamum,200.0,100.0,823.6,7.0,7.5,,
AMRAVATI,2005,Kharif,Soyabean,181200.0,204400.0,823.6,7.0,7.5,,
AMRAVATI,2005,Kharif,Sugarcane,1100.0,72500.0,823.6,7.0,7.5,5.0,8.5
AMRAVATI,2005,Kharif,Sunflower,200.0,100.0,823.6,7.0,7.5,6.0,7.5
AMRAVATI,2005,Kharif,Urad,6000.0,1200.0,823.6,7.0,7.5,,
AMRAVATI,2005,Rabi,Gram,51800.0,50400.0,180.1,7.0,7.5,,
AMRAVATI,2005,Rabi,Linseed,2600.0,700.0,180.1,7.0,7.5,,
AMRAVATI,2005,Rabi,Rapeseed &Mustard,100.0,30.0,180.1,7.0,7.5,,
AMRAVATI,2005,Rabi,Safflower,5800.0,3700.0,180.1,7.0,7.5,,
AMRAVATI,2005,Rabi,Sunflower,2600.0,1700.0,180.1,7.0,7.5,6.0,7.5
AMRAVATI,2005,Rabi,Wheat,17000.0,23300.0,180.1,7.0,7.5,5.5,6.5
AMRAVATI,2005,Summer,Groundnut,1000.0,2000.0,43.8,7.0,7.5,5.5,7.0
AMRAVATI,2005,Summer,Sunflower,100.0,100.0,43.8,7.0,7.5,6.0,7.5
AMRAVATI,2006,Kharif,Arhar/Tur,95400.0,75500.0,837.1,7.0,7.5,,
AMRAVATI,2006,Kharif,Bajra,200.0,100.0,837.1,7.0,7.5,6.0,7.0
AMRAVATI,2006,Kharif,Castor seed,1200.0,800.0,837.1,7.0,7.5,,
AMRAVATI,2006,Kharif,Cotton,241800.0,215200.0,837.1,7.0,7.5,5.8,8.0
AMRAVATI,2006,Kharif,Groundnut,1300.0,900.0,837.1,7.0,7.5,5.5,7.0
AMRAVATI,2006,Kharif,Jowar,94700.0,111500.0,837.1,7.0,7.5,6.0,7.5
AMRAVATI,2006,Kharif,Maize,1600.0,2600.0,837.1,7.0,7.5,5.8,6.8
AMRAVATI,2006,Kharif,Moong(Green Gram),66300.0,17800.0,837.1,7.0,7.5,,
AMRAVATI,2006,Kharif,Rice,8500.0,4600.0,837.1,7.0,7.5,5.5,7.0
AMRAVATI,2006,Kharif,Sesamum,200.0,100.0,837.1,7.0,7.5,,
AMRAVATI,2006,Kharif,Soyabean,216700.0,323600.0,837.1,7.0,7.5,,
AMRAVATI,2006,Kharif,Sunflower,200.0,100.0,837.1,7.0,7.5,6.0,7.5
AMRAVATI,2006,Kharif,Urad,4900.0,1800.0,837.1,7.0,7.5,,
AMRAVATI,2006,Rabi,Gram,73300.0,56700.0,66.2,7.0,7.5,,
AMRAVATI,2006,Rabi,Safflower,5200.0,3700.0,66.2,7.0,7.5,,
AMRAVATI,2006,Rabi,Sunflower,3300.0,1900.0,66.2,7.0,7.5,6.0,7.5
AMRAVATI,2006,Rabi,Wheat,25400.0,42500.0,66.2,7.0,7.5,5.5,6.5
AMRAVATI,2006,Summer,Groundnut,1000.0,2500.0,165.2,7.0,7.5,5.5,7.0
AMRAVATI,2006,Summer,Maize,100.0,100.0,165.2,7.0,7.5,5.8,6.8
AMRAVATI,2006,Summer,Sunflower,200.0,200.0,165.2,7.0,7.5,6.0,7.5
AMRAVATI,2007,Kharif,Arhar/Tur,848.0,908.0,1060.5,7.0,7.5,,
AMRAVATI,2007,Kharif,Bajra,2.0,1.0,1060.5,7.0,7.5,6.0,7.0
AMRAVATI,2007,Kharif,Castor seed,10.0,7.0,1060.5,7.0,7.5,,
AMRAVATI,2007,Kharif,Cotton,1754.0,3531.0,1060.5,7.0,7.5,5.8,8.0
AMRAVATI,2007,Kharif,Groundnut,16.0,14.0,1060.5,7.0,7.5,5.5,7.0
AMRAVATI,2007,Kharif,Jowar,779.0,1058.0,1060.5,7.0,7.5,6.0,7.5
AMRAVATI,2007,Kharif,Maize,17.0,54.0,1060.5,7.0,7.5,5.8,6.8
AMRAVATI,2007,Kharif,Moong(Green Gram),741.0,268.0,1060.5,7.0,7.5,,
AMRAVATI,2007,Kharif,Rice,63.0,52.0,1060.5,7.0,7.5,5.5,7.0
AMRAVATI,2007,Kharif,Sesamum,2.0,1.0,1060.5,7.0,7.5,,
AMRAVATI,2007,Kharif,Soyabean,2858.0,4857.0,1060.5,7.0,7.5,,
AMRAVATI,2007,Kharif,Sunflower,73.0,39.0,1060.5,7.0,7.5,6.0,7.5
AMRAVATI,2007,Kharif,Urad,81.0,31.0,1060.5,7.0,7.5,,
AMRAVATI,2007,Rabi,Gram,1037.0,1096.0,8.0,7.0,7.5,,
AMRAVATI,2007,Rabi,Rapeseed &Mustard,8.0,4.0,8.0,7.0,7.5,,
AMRAVATI,2007,Rabi,Safflower,32.0,25.0,8.0,7.0,7.5,,
AMRAVATI,2007,Rabi,Sunflower,45.0,35.0,8.0,7.0,7.5,6.0,7.5
AMRAVATI,2007,Summer,Groundnut,6.0,9.0,33.0,7.0,7.5,5.5,7.0
AMRAVATI,2007,Summer,Maize,1.0,1.0,33.0,7.0,7.5,5.8,6.8
AMRAVATI,2007,Whole Year,Sugarcane,12.0,959.0,1097.7,7.0,7.5,5.0,8.5
AMRAVATI,2008,Kharif,Arhar/Tur,94400.0,79300.0,576.9,7.0,7.5,,
AMRAVATI,2008,Kharif,Bajra,300.0,200.0,576.9,7.0,7.5,6.0,7.0
AMRAVATI,2008,Kharif,Castor seed,800.0,300.0,576.9,7.0,7.5,,
AMRAVATI,2008,Kharif,Cotton,116100.0,185000.0,576.9,7.0,7.5,5.8,8.0
AMRAVATI,2008,Kharif,Groundnut,1300.0,500.0,576.9,7.0,7.5,5.5,7.0
AMRAVATI,2008,Kharif,Jowar,40300.0,36700.0,576.9,7.0,7.5,6.0,7.5
AMRAVATI,2008,Kharif,Maize,1500.0,4500.0,576.9,7.0,7.5,5.8,6.8
AMRAVATI,2008,Kharif,Moong(Green Gram),43900.0,5700.0,576.9,7.0,7.5,,
AMRAVATI,2008,Kharif,Rice,4500.0,1800.0,576.9,7.0,7.5,5.5,7.0
AMRAVATI,2008,Kharif,Sesamum,100.0,100.0,576.9,7.0,7.5,,
AMRAVATI,2008,Kharif,Soyabean,373000.0,124200.0,576.9,7.0,7.5,,
AMRAVATI,2008,Kharif,Sugarcane,800.0,44500.0,576.9,7.0,7.5,5.0,8.5
AMRAVATI,2008,Kharif,Sunflower,9100.0,4800.0,576.9,7.0,7.5,6.0,7.5
AMRAVATI,2008,Kharif,Urad,5800.0,600.0,576.9,7.0,7.5,,
AMRAVATI,2008,Rabi,Gram,79000.0,57500.0,33.8,7.0,7.5,,
AMRAVATI,2008,Rabi,Safflower,2200.0,900.0,33.8,7.0,7.5,,
AMRAVATI,2008,Rabi,Sunflower,8300.0,5300.0,33.8,7.0,7.5,6.0,7.5
AMRAVATI,2008,Rabi,Wheat,45400.0,63000.0,33.8,7.0,7.5,5.5,6.5
AMRAVATI,2008,Whole Year,Sugarcane,800.0,43900.0,600.9,7.0,7.5,5.0,8.5
AMRAVATI,2009,Kharif,Arhar/Tur,102100.0,100500.0,608.1999999999999,7.0,7.5,,
AMRAVATI,2009,Kharif,Bajra,200.0,200.0,608.1999999999999,7.0,7.5,6.0,7.0
AMRAVATI,2009,Kharif,Castor seed,300.0,100.0,608.1999999999999,7.0,7.5,,
AMRAVATI,2009,Kharif,Cotton,179400.0,309200.0,608.1999999999999,7.0,7.5,5.8,8.0
AMRAVATI,2009,Kharif,Groundnut,800.0,500.0,608.1999999999999,7.0,7.5,5.5,7.0
AMRAVATI,2009,Kharif,Jowar,49100.0,52700.0,608.1999999999999,7.0,7.5,6.0,7.5
AMRAVATI,2009,Kharif,Maize,1400.0,3100.0,608.1999999999999,7.0,7.5,5.8,6.8
AMRAVATI,2009,Kharif,Moong(Green Gram),37100.0,13200.0,608.1999999999999,7.0,7.5,,
AMRAVATI,2009,Kharif,Rice,4300.0,6200.0,608.1999999999999,7.0,7.5,5.5,7.0
AMRAVATI,2009,Kharif,Sesamum,200.0,100.0,608.1999999999999,7.0,7.5,,
AMRAVATI,2009,Kharif,Soyabean,317600.0,256900.0,608.1999999999999,7.0,7.5,,
AMRAVATI,2009,Kharif,Sugarcane,200.0,14000.0,608.1999999999999,7.0,7.5,5.0,8.5
AMRAVATI,2009,Kharif,Sunflower,100.0,42.0,608.1999999999999,7.0,7.5,6.0,7.5
AMRAVATI,2009,Kharif,Urad,3700.0,1500.0,608.1999999999999,7.0,7.5,,
AMRAVATI,2009,Rabi,Gram,90400.0,107200.0,160.4,7.0,7.5,,
AMRAVATI,2009,Rabi,Safflower,2300.0,2000.0,160.4,7.0,7.5,,
AMRAVATI,2009,Rabi,Sunflower,12500.0,7600.0,160.4,7.0,7.5,6.0,7.5
AMRAVATI,2009,Rabi,Wheat,49300.0,97300.0,160.4,7.0,7.5,5.5,6.5
AMRAVATI,2010,Kharif,Arhar/Tur,119600.0,62900.0,1047.3,7.0,7.5,,
AMRAVATI,2010,Kharif,Bajra,300.0,200.0,1047.3,7.0,7.5,6.0,7.0
AMRAVATI,2010,Kharif,Castor seed,500.0,300.0,1047.3,7.0,7.5,,
AMRAVATI,2010,Kharif,Cotton,204300.0,336200.0,1047.3,7.0,7.5,5.8,8.0
AMRAVATI,2010,Kharif,Groundnut,800.0,600.0,1047.3,7.0,7.5,5.5,7.0
AMRAVATI,2010,Kharif,Jowar,48400.0,51700.0,1047.3,7.0,7.5,6.0,7.5
AMRAVATI,2010,Kharif,Maize,1600.0,4000.0,1047.3,7.0,7.5,5.8,6.8
AMRAVATI,2010,Kharif,Moong(Green Gram),55400.0,31300.0,1047.3,7.0,7.5,,
AMRAVATI,2010,Kharif,Rice,3800.0,2800.0,1047.3,7.0,7.5,5.5,7.0
AMRAVATI,2010,Kharif,Sesamum,600.0,200.0,1047.3,7.0,7.5,,
AMRAVATI,2010,Kharif,Soyabean,273300.0,444500.0,1047.3,7.0,7.5,,
AMRAVATI,2010,Kharif,Sugarcane,300.0,20700.0,1047.3,7.0,7.5,5.0,8.5
AMRAVATI,2010,Kharif,Sunflower,600.0,300.0,1047.3,7.0,7.5,6.0,7.5
AMRAVATI,2010,Kharif,Urad,5700.0,3000.0,1047.3,7.0,7.5,,
AMRAVATI,2010,Rabi,Gram,99300.0,99800.0,76.0,7.0,7.5,,
AMRAVATI,2010,Rabi,Jowar,1100.0,1100.0,76.0,7.0,7.5,6.0,7.5
AMRAVATI,2010,Rabi,Rapeseed &Mustard,300.0,100.0,76.0,7.0,7.5,,
AMRAVATI,2010,Rabi,Safflower,700.0,300.0,76.0,7.0,7.5,,
AMRAVATI,2010,Rabi,Sunflower,15800.0,10800.0,76.0,7.0,7.5,6.0,7.5
AMRAVATI,2010,Rabi,Wheat,54700.0,105400.0,76.0,7.0,7.5,5.5,6.5
AURANGABAD,2004,Kharif,Arhar/Tur,38700.0,19000.0,706.8,7.5,8.3,,
AURANGABAD,2004,Kharif,Bajra,128900.0,107900.0,706.8,7.5,8.3,6.0,7.0
AURANGABAD,2004,Kharif,Groundnut,8500.0,5800.0,706.8,7.5,8.3,5.5,7.0
AURANGABAD,2004,Kharif,Jowar,10600.0,12900.0,706.8,7.5,8.3,6.0,7.5
AURANGABAD,2004,Kharif,Maize,89900.0,169300.0,706.8,7.5,8.3,5.8,6.8
AURANGABAD,2004,Kharif,Moong(Green Gram),11200.0,4400.0,706.8,7.5,8.3,,
AURANGABAD,2004,Kharif,Niger seed,400.0,100.0,706.8,7.5,8.3,,
AURANGABAD,2004,Kharif,Other Cereals & Millets,3100.0,1900.0,706.8,7.5,8.3,,
AURANGABAD,2004,Kharif,Other Kharif pulses,5400.0,500.0,706.8,7.5,8.3,,
AURANGABAD,2004,Kharif,other oilseeds,600.0,400.0,706.8,7.5,8.3,,
AURANGABAD,2004,Kharif,Rice,300.0,200.0,706.8,7.5,8.3,5.5,7.0
AURANGABAD,2004,Kharif,Sesamum,5500.0,1200.0,706.8,7.5,8.3,,
AURANGABAD,2004,Kharif,Sunflower,8700.0,4500.0,706.8,7.5,8.3,6.0,7.5
AURANGABAD,2004,Kharif,Urad,5400.0,2200.0,706.8,7.5,8.3,,
AURANGABAD,2004,Rabi,Gram,38500.0,23700.0,73.4,7.5,8.3,,
AURANGABAD,2004,Rabi,Jowar,168500.0,107400.0,73.4,7.5,8.3,6.0,7.5
AURANGABAD,2004,Rabi,Linseed,2000.0,400.0,73.4,7.5,8.3,,
AURANGABAD,2004,Rabi,Maize,1800.0,3100.0,73.4,7.5,8.3,5.8,6.8
AURANGABAD,2004,Rabi,Rapeseed &Mustard,700.0,100.0,73.4,7.5,8.3,,
AURANGABAD,2004,Rabi,Safflower,17100.0,9100.0,73.4,7.5,8.3,,
AURANGABAD,2004,Rabi,Soyabean,5700.0,5400.0,73.4,7.5,8.3,,
AURANGABAD,2004,Rabi,Sunflower,5100.0,2400.0,73.4,7.5,8.3,6.0,7.5
AURANGABAD,2004,Rabi,Wheat,36400.0,47200.0,73.4,7.5,8.3,5.5,6.5
AURANGABAD,2004,Summer,Groundnut,100.0,100.0,3.7,7.5,8.3,5.5,7.0
AURANGABAD,2004,Summer,Maize,100.0,200.0,3.7,7.5,8.3,5.8,6.8
AURANGABAD,2004,Summer,Sunflower,100.0,100.0,3.7,7.5,8.3,6.0,7.5
AURANGABAD,2004,Whole Year,Cotton,209500.0,263200.0,715.0,7.5,8.3,5.8,8.0
AURANGABAD,2004,Whole Year,Sugarcane,6400.0,509500.0,715.0,7.5,8.3,5.0,8.5
AURANGABAD,2005,Kharif,Arhar/Tur,41300.0,25500.0,696.9000000000001,7.5,8.3,,
AURANGABAD,2005,Kharif,Bajra,131400.0,150000.0,696.9000000000001,7.5,8.3,6.0,7.0
AURANGABAD,2005,Kharif,Castor seed,500.0,400.0,696.9000000000001,7.5,8.3,,
AURANGABAD,2005,Kharif,Cotton,250100.0,322700.0,696.9000000000001,7.5,8.3,5.8,8.0
AURANGABAD,2005,Kharif,Groundnut,7500.0,4500.0,696.9000000000001,7.5,8.3,5.5,7.0
AURANGABAD,2005,Kharif,Moong(Green Gram),8000.0,5300.0,696.9000000000001,7.5,8.3,,
AURANGABAD,2005,Kharif,Niger seed,400.0,100.0,696.9000000000001,7.5,8.3,,
AURANGABAD,2005,Kharif,Rice,100.0,100.0,696.9000000000001,7.5,8.3,5.5,7.0
AURANGABAD,2005,Kharif,Sesamum,5000.0,1200.0,696.9000000000001,7.5,8.3,,
AURANGABAD,2005,Kharif,Soyabean,8600.0,10300.0,696.9000000000001,7.5,8.3,,
AURANGABAD,2005,Kharif,Sugarcane,10600.0,646600.0,696.9000000000001,7.5,8.3,5.0,8.5
AURANGABAD,2005,Kharif,Sunflower,7500.0,2800.0,696.9000000000001,7.5,8.3,6.0,7.5
AURANGABAD,2005,Kharif,Urad,4000.0,2900.0,696.9000000000001,7.5,8.3,,
AURANGABAD,2005,Rabi,Gram,39100.0,28500.0,71.9,7.5,8.3,,
AURANGABAD,2005,Rabi,Linseed,1600.0,300.0,71.9,7.5,8.3,,
AURANGABAD,2005,Rabi,Rapeseed &Mustard,600.0,200.0,71.9,7.5,8.3,,
AURANGABAD,2005,Rabi,Safflower,14300.0,10500.0,71.9,7.5,8.3,,
AURANGABAD,2005,Rabi,Sunflower,4600.0,2200.0,71.9,7.5,8.3,6.0,7.5
AURANGABAD,2005,Rabi,Wheat,40900.0,67600.0,71.9,7.5,8.3,5.5,6.5
AURANGABAD,2005,Summer,Groundnut,200.0,300.0,2.3,7.5,8.3,5.5,7.0
AURANGABAD,2005,Summer,Sunflower,100.0,100.0,2.3,7.5,8.3,6.0,7.5
AURANGABAD,2006,Kharif,Arhar/Tur,40100.0,34400.0,987.3,7.5,8.3,,
AURANGABAD,2006,Kharif,Bajra,123100.0,139400.0,987.3,7.5,8.3,6.0,7.0
AURANGABAD,2006,Kharif,Castor seed,400.0,100.0,987.3,7.5,8.3,,
AURANGABAD,2006,Kharif,Cotton,282100.0,486300.0,987.3,7.5,8.3,5.8,8.0
AURANGABAD,2006,Kharif,Groundnut,8600.0,6500.0,987.3,7.5,8.3,5.5,7.0
AURANGABAD,2006,Kharif,Jowar,8000.0,14100.0,987.3,7.5,8.3,6.0,7.5
AURANGABAD,2006,Kharif,Maize,101500.0,281100.0,987.3,7.5,8.3,5.8,6.8
AURANGABAD,2006,Kharif,Moong(Green Gram),8800.0,7100.0,987.3,7.5,8.3,,
AURANGABAD,2006,Kharif,Niger seed,400.0,100.0,987.3,7.5,8.3,,
AURANGABAD,2006,Kharif,Rice,100.0,100.0,987.3,7.5,8.3,5.5,7.0
AURANGABAD,2006,Kharif,Sesamum,4700.0,1000.0,987.3,7.5,8.3,,
AURANGABAD,2006,Kharif,Soyabean,10000.0,15600.0,987.3,7.5,8.3,,
AURANGABAD,2006,Kharif,Sunflower,6700.0,3600.0,987.3,7.5,8.3,6.0,7.5
AURANGABAD,2006,Kharif,Urad,4300.0,3000.0,987.3,7.5,8.3,,
AURANGABAD,2006,Rabi,Gram,52100.0,44900.0,64.0,7.5,8.3,,
AURANGABAD,2006,Rabi,Jowar,164000.0,161300.0,64.0,7.5,8.3,6.0,7.5
AURANGABAD,2006,Rabi,Linseed,2500.0,600.0,64.0,7.5,8.3,,
AURANGABAD,2006,Rabi,Maize,2200.0,7100.0,64.0,7.5,8.3,5.8,6.8
AURANGABAD,2006,Rabi,Rapeseed &Mustard,1100.0,200.0,64.0,7.5,8.3,,
AURANGABAD,2006,Rabi,Safflower,15300.0,13100.0,64.0,7.5,8.3,,
AURANGABAD,2006,Rabi,Sunflower,4700.0,2200.0,64.0,7.5,8.3,6.0,7.5
AURANGABAD,2006,Rabi,Wheat,60700.0,121900.0,64.0,7.5,8.3,5.5,6.5
AURANGABAD,2006,Summer,Groundnut,300.0,300.0,18.8,7.5,8.3,5.5,7.0
AURANGABAD,2006,Summer,Maize,700.0,700.0,18.8,7.5,8.3,5.8,6.8
AURANGABAD,2006,Summer,Sunflower,100.0,100.0,18.8,7.5,8.3,6.0,7.5
AURANGABAD,2007,Kharif,Arhar/Tur,414.0,302.0,575.9,7.5,8.3,,
AURANGABAD,2007,Kharif,Bajra,1111.0,1362.0,575.9,7.5,8.3,6.0,7.0
AURANGABAD,2007,Kharif,Castor seed,3.0,1.0,575.9,7.5,8.3,,
AURANGABAD,2007,Kharif,Cotton,3061.0,6898.0,575.9,7.5,8.3,5.8,8.0
AURANGABAD,2007,Kharif,Groundnut,86.0,87.0,575.9,7.5,8.3,5.5,7.0
AURANGABAD,2007,Kharif,Jowar,62.0,101.0,575.9,7.5,8.3,6.0,7.5
AURANGABAD,2007,Kharif,Maize,1080.0,3035.0,575.9,7.5,8.3,5.8,6.8
AURANGABAD,2007,Kharif,Moong(Green Gram),108.0,106.0,575.9,7.5,8.3,,
AURANGABAD,2007,Kharif,Sesamum,32.0,6.0,575.9,7.5,8.3,,
AURANGABAD,2007,Kharif,Soyabean,86.0,138.0,575.9,7.5,8.3,,
AURANGABAD,2007,Kharif,Sunflower,67.0,34.0,575.9,7.5,8.3,6.0,7.5
AURANGABAD,2007,Kharif,Urad,49.0,37.0,575.9,7.5,8.3,,
AURANGABAD,2007,Rabi,Gram,495.0,457.0,48.1,7.5,8.3,,
AURANGABAD,2007,Rabi,Jowar,1131.0,1197.0,48.1,7.5,8.3,6.0,7.5
AURANGABAD,2007,Rabi,Linseed,17.0,5.0,48.1,7.5,8.3,,
AURANGABAD,2007,Rabi,Maize,15.0,47.0,48.1,7.5,8.3,5.8,6.8
AURANGABAD,2007,Rabi,Rapeseed &Mustard,6.0,2.0,48.1,7.5,8.3,,
AURANGABAD,2007,Rabi,Safflower,94.0,77.0,48.1,7.5,8.3,,
AURANGABAD,2007,Rabi,Sunflower,30.0,18.0,48.1,7.5,8.3,6.0,7.5
AURANGABAD,2007,Rabi,Wheat,492.0,1076.0,48.1,7.5,8.3,5.5,6.5
AURANGABAD,2007,Summer,Groundnut,5.0,6.0,1.8,7.5,8.3,5.5,7.0
AURANGABAD,2007,Summer,Maize,2.0,3.0,1.8,7.5,8.3,5.8,6.8
AURANGABAD,2007,Summer,Sunflower,2.0,1.0,1.8,7.5,8.3,6.0,7.5
AURANGABAD,2007,Whole Year,Sugarcane,343.0,27115.0,586.8,7.5,8.3,5.0,8.5
AURANGABAD,2008,Kharif,Arhar/Tur,27700.0,17300.0,639.8,7.5,8.3,,
AURANGABAD,2008,Kharif,Bajra,109100.0,103500.0,639.8,7.5,8.3,6.0,7.0
